index,var2,var1
253,89.843,0.35911561599999997
254,89.624,0.35840478924999997
255,89.557,0.358289389
256,89.23,0.3580353145
257,89.039,0.35760668500000004
258,88.43,0.3573458222500001
259,88.178,0.356873554
260,88.227,0.3565506272499999
261,88.141,0.356427469
262,87.756,0.356047327
263,87.636,0.355554694
264,86.976,0.355636153
265,85.972,0.35536365324999997
266,85.174,0.35510569975
267,84.952,0.35472264849999996
268,84.658,0.35428626099999994
269,84.668,0.35432989975
270,84.261,0.35375677749999995
271,83.969,0.35326511424999996
272,83.698,0.35296546149999997
273,83.741,0.35252034625000006
274,83.787,0.352494163
275,83.743,0.35205680575
276,83.698,0.3520248040000001
277,83.597,0.35175618324999997
278,83.351,0.35147301624999994
279,83.352,0.3511190575
280,83.633,0.35043538374999994
281,83.521,0.350131852
282,83.478,0.34994759950000004
283,83.809,0.34990783975000006
284,83.272,0.34978371175
285,83.125,0.34924356100000004
286,83.122,0.34906221774999996
287,83.008,0.34873541199999997
288,82.881,0.34859673775
289,82.897,0.34829223624999994
290,82.703,0.34820011
291,82.662,0.34756783299999994
292,82.567,0.3417318775
293,82.7,0.34138664649999995
294,82.656,0.34137403974999997
295,82.64,0.3410879635
296,82.697,0.34092989425000003
297,82.485,0.34058660275
298,82.488,0.34026852475
299,82.474,0.340065847
300,82.512,0.33986122975
301,82.584,0.33988644325
302,82.533,0.33970219075
303,82.596,0.33914652399999995
304,82.653,0.3393230185000001
305,82.696,0.33892251175
306,82.705,0.33897584799999997
307,82.793,0.33881486949999995
308,82.851,0.33834357100000007
309,82.878,0.338339692
310,82.849,0.33822041275
311,82.898,0.33798767275
312,82.982,0.337781116
313,82.966,0.33740582275000003
314,82.972,0.337385458
315,82.864,0.33714496000000005
316,82.993,0.33713332300000004
317,83.072,0.33692482674999996
318,83.177,0.33678809199999993
319,83.208,0.33670954225000005
320,83.201,0.33641764749999997
321,83.26,0.3363051565
322,83.06,0.33609084175
323,83.184,0.33610247874999993
324,83.354,0.3357882797499999
325,83.378,0.33573785275
326,83.323,0.33560014825
327,83.397,0.33535577125
328,83.379,0.335306314
329,83.494,0.33513078924999995
330,83.566,0.33487089625
331,83.573,0.33462845874999997
332,83.691,0.33474579849999997
333,83.723,0.33470991775000003
334,83.871,0.33433753375
